recorded,RADON_SHORT_TERM_AVG Bq/m3,PM2_5 μg/m3,CO2 ppm,HUMIDITY %,TEMP °C,VOC ppb,PRESSURE hPa,PM1 μg/m3
2024-10-12T12:46:31,,,718,51.78,17.38,,,
2024-10-12T12:46:33,,,,,,138,1010.66,
2024-10-12T12:51:36,151,,,,,,,
2024-10-12T12:51:38,,,754,52.02,17.55,,,
2024-10-12T12:51:40,,5,,,,146,1010.32,5
2024-10-12T12:56:33,,,783,52.19,17.42,,,
2024-10-12T12:56:35,,,,,,136,1010.18,
2024-10-12T13:01:37,,,733,52.27,17.74,,,
2024-10-12T13:01:39,,4,,,,127,1010.18,4
2024-10-12T13:06:31,,,728,52.49,17.86,,,
2024-10-12T13:06:33,,,,,,131,1010.1,
2024-10-12T13:11:36,151,,,,,,,
2024-10-12T13:11:38,,,751,52.51,17.91,,,
2024-10-12T13:11:40,,5,,,,127,1010.04,4
2024-10-12T13:16:33,,,770,52.42,17.98,,,
2024-10-12T13:16:35,,,,,,116,1009.98,
2024-10-12T13:21:36,,,781,52.47,18.09,,,
2024-10-12T13:21:38,,4,,,,97,1009.98,4
2024-10-12T13:26:33,,,774,52.36,18.08,,,
2024-10-12T13:26:35,,,,,,106,1010.06,
2024-10-12T13:31:37,147,,,,,,,
2024-10-12T13:31:39,,,803,52.32,17.98,,,
2024-10-12T13:31:41,,4,,,,106,1010.06,4
2024-10-12T13:36:31,,,810,52.09,18.2,,,
2024-10-12T13:36:33,,,,,,99,1009.8,
2024-10-12T13:41:36,,,772,51.87,18.04,,,
2024-10-12T13:41:38,,3,,,,97,1009.88,2
2024-10-12T13:46:34,,,744,50.48,18.23,,,
2024-10-12T13:46:36,,,,,,65,1009.86,
2024-10-12T13:51:37,147,,,,,,,
2024-10-12T13:51:39,,,716,50.81,18.36,,,
2024-10-12T13:51:41,,115,,,,63,1009.66,110
2024-10-12T13:56:33,,,566,47.28,17.74,,,
2024-10-12T13:56:35,,,,,,39,1009.6,
2024-10-12T14:01:38,,,408,47.77,17.33,,,
2024-10-12T14:01:40,,14,,,,46,1009.5,11
2024-10-12T14:06:33,,,398,48.5,16.85,,,
2024-10-12T14:06:35,,,,,,46,1009.4,
2024-10-12T14:11:38,147,,,,,,,
2024-10-12T14:11:40,,,426,49.78,16.98,,,
2024-10-12T14:11:42,,81,,,,46,1009.36,81
2024-10-12T14:16:33,,,472,49.79,17.61,,,
2024-10-12T14:16:35,,,,,,106,1009.34,
2024-10-12T14:21:36,,,516,48.93,18.41,,,
2024-10-12T14:21:38,,191,,,,169,1009.3,190
2024-10-12T14:26:32,,,571,48.21,19.07,,,
2024-10-12T14:26:34,,,,,,219,1009.32,
2024-10-12T14:31:37,141,,,,,,,
2024-10-12T14:31:39,,,612,47.72,19.47,,,
2024-10-12T14:31:41,,199,,,,259,1009.36,199
2024-10-12T14:36:33,,,607,47.22,19.85,,,
2024-10-12T14:36:35,,,,,,304,1009.2,
2024-10-12T14:41:37,,,615,46.85,19.95,,,
2024-10-12T14:41:39,,187,,,,311,1009.1,187
2024-10-12T14:46:34,,,629,46.45,20.23,,,
2024-10-12T14:46:36,,,,,,328,1009.1,
2024-10-12T14:51:38,141,,,,,,,
2024-10-12T14:51:40,,,648,46.41,20.47,,,
2024-10-12T14:51:42,,176,,,,345,1009.1,176
2024-10-12T14:56:33,,,665,46.07,20.47,,,
2024-10-12T14:56:35,,,,,,345,1009.16,
2024-10-12T15:01:38,,,670,46.01,20.73,,,
2024-10-12T15:01:40,,166,,,,353,1009.22,166
2024-10-12T15:06:33,,,659,45.7,20.86,,,
2024-10-12T15:06:35,,,,,,349,1009.2,
2024-10-12T15:11:37,141,,,,,,,
2024-10-12T15:11:39,,,677,45.62,20.98,,,
2024-10-12T15:11:41,,160,,,,359,1009.18,160
2024-10-12T15:16:33,,,692,45.5,20.97,,,
2024-10-12T15:16:35,,,,,,356,1009.1,
2024-10-12T15:21:38,,,709,45.35,20.97,,,
2024-10-12T15:21:40,,157,,,,349,1009.06,152
2024-10-12T15:26:33,,,742,45.47,21.22,,,
2024-10-12T15:26:35,,,,,,325,1008.96,
2024-10-12T15:31:38,137,,,,,,,
2024-10-12T15:31:40,,,721,45.37,21.22,,,
2024-10-12T15:31:42,,143,,,,335,1008.92,143
2024-10-12T15:36:34,,,740,45.31,21.12,,,
2024-10-12T15:36:36,,,,,,335,1008.92,
2024-10-12T15:41:37,,,734,45.34,21.07,,,
2024-10-12T15:41:39,,145,,,,345,1008.94,145
2024-10-12T15:46:33,,,696,45.4,21.09,,,
2024-10-12T15:46:35,,,,,,315,1008.94,
2024-10-12T15:51:38,137,,,,,,,
2024-10-12T15:51:40,,,705,45.34,21.22,,,
2024-10-12T15:51:42,,131,,,,345,1008.92,131
2024-10-12T15:56:33,,,727,45.41,21.3,,,
2024-10-12T15:56:35,,,,,,328,1008.92,
2024-10-12T16:01:37,,,744,45.43,21.19,,,
2024-10-12T16:01:39,,124,,,,318,1008.94,123
2024-10-12T16:06:34,,,749,45.48,21.34,,,
2024-10-12T16:06:36,,,,,,311,1008.96,
2024-10-12T16:11:38,137,,,,,,,
2024-10-12T16:11:40,,,727,45.39,21.29,,,
2024-10-12T16:11:42,,129,,,,318,1009,125
2024-10-12T16:16:33,,,697,45.41,21.22,,,
2024-10-12T16:16:35,,,,,,318,1008.94,
2024-10-12T16:21:38,,,690,45.69,21.22,,,
2024-10-12T16:21:40,,116,,,,318,1008.7,113
2024-10-12T16:26:33,,,708,45.65,21.22,,,
2024-10-12T16:26:35,,,,,,315,1008.64,
2024-10-12T16:31:37,131,,,,,,,
2024-10-12T16:31:39,,,724,45.7,21.22,,,
2024-10-12T16:31:41,,111,,,,328,1008.72,111
2024-10-12T16:36:34,,,710,45.77,21.09,,,
2024-10-12T16:36:36,,,,,,332,1008.74,
2024-10-12T16:41:38,,,720,45.89,21.22,,,
2024-10-12T16:41:40,,113,,,,335,1008.58,113
2024-10-12T16:46:33,,,739,45.83,21.15,,,
2024-10-12T16:46:35,,,,,,318,1008.54,
2024-10-12T16:51:38,131,,,,,,,
2024-10-12T16:51:40,,,753,45.86,20.98,,,
2024-10-12T16:51:42,,107,,,,328,1008.46,107
2024-10-12T16:56:34,,,765,45.87,20.97,,,
2024-10-12T16:56:36,,,,,,315,1008.5,
2024-10-12T17:01:37,,,757,46.1,20.97,,,
2024-10-12T17:01:39,,102,,,,304,1008.42,102
2024-10-12T17:06:34,,,742,46.35,20.97,,,
2024-10-12T17:06:36,,,,,,318,1008.4,
2024-10-12T17:11:39,131,,,,,,,
2024-10-12T17:11:41,,,737,46.4,20.85,,,
2024-10-12T17:11:43,,101,,,,308,1008.24,99
2024-10-12T17:16:34,,,734,46.56,20.97,,,
2024-10-12T17:16:36,,,,,,304,1008.34,
2024-10-12T17:21:38,,,713,45.44,20.85,,,
2024-10-12T17:21:40,,92,,,,308,1008.16,91
2024-10-12T17:26:35,,,711,46,20.75,,,
2024-10-12T17:26:37,,,,,,311,1008.08,
2024-10-12T17:31:38,124,,,,,,,
2024-10-12T17:31:40,,,736,46.28,20.6,,,
2024-10-12T17:31:42,,91,,,,294,1008.14,91
2024-10-12T17:36:34,,,759,46.29,20.6,,,
2024-10-12T17:36:36,,,,,,287,1007.96,
2024-10-12T17:41:39,,,765,46.22,20.47,,,
2024-10-12T17:41:41,,86,,,,290,1007.96,85
2024-10-12T17:46:34,,,747,46.74,20.37,,,
2024-10-12T17:46:36,,,,,,290,1007.88,
2024-10-12T17:51:38,124,,,,,,,
2024-10-12T17:51:40,,,734,47.13,20.37,,,
2024-10-12T17:51:42,,80,,,,301,1007.86,80
2024-10-12T17:56:35,,,799,47.08,20.09,,,
2024-10-12T17:56:37,,,,,,267,1007.68,
2024-10-12T18:01:38,,,783,47.34,20.11,,,
2024-10-12T18:01:40,,83,,,,277,1007.7,80
2024-10-12T18:06:34,,,748,47.33,20.04,,,
2024-10-12T18:06:36,,,,,,273,1007.76,
2024-10-12T18:11:39,124,,,,,,,
2024-10-12T18:11:41,,,769,47.49,20,,,
2024-10-12T18:11:43,,78,,,,256,1007.6,75
2024-10-12T18:16:34,,,769,47.51,20.03,,,
2024-10-12T18:16:36,,,,,,273,1007.52,
2024-10-12T18:21:38,,,779,47.59,19.85,,,
2024-10-12T18:21:40,,72,,,,246,1007.58,72
2024-10-12T18:26:35,,,749,47.77,19.85,,,
2024-10-12T18:26:37,,,,,,232,1007.54,
2024-10-12T18:31:39,124,,,,,,,
2024-10-12T18:31:41,,,725,47.77,19.65,,,
2024-10-12T18:31:43,,74,,,,239,1007.52,74
2024-10-12T18:36:34,,,708,47.85,19.74,,,
2024-10-12T18:36:36,,,,,,232,1007.48,
2024-10-12T18:41:38,,,728,48.04,19.61,,,
2024-10-12T18:41:40,,71,,,,222,1007.64,70
2024-10-12T18:46:34,,,754,48.08,19.66,,,
2024-10-12T18:46:36,,,,,,222,1007.6,
2024-10-12T18:51:38,124,,,,,,,
2024-10-12T18:51:40,,,745,48.21,19.47,,,
2024-10-12T18:51:42,,72,,,,219,1007.42,72
2024-10-12T18:56:34,,,712,48.17,19.54,,,
2024-10-12T18:56:36,,,,,,253,1007.34,
2024-10-12T19:01:39,,,694,48.39,19.47,,,
2024-10-12T19:01:41,,67,,,,239,1007.32,67
2024-10-12T19:06:34,,,711,48.46,19.35,,,
2024-10-12T19:06:36,,,,,,239,1007.26,
2024-10-12T19:11:38,124,,,,,,,
2024-10-12T19:11:40,,,712,48.46,19.35,,,
2024-10-12T19:11:42,,69,,,,229,1007.18,68
2024-10-12T19:16:35,,,704,48.74,19.34,,,
2024-10-12T19:16:37,,,,,,250,1007.22,
2024-10-12T19:21:38,,,712,48.72,19.23,,,
2024-10-12T19:21:40,,64,,,,222,1007.2,64
2024-10-12T19:26:34,,,703,48.92,19.32,,,
2024-10-12T19:26:36,,,,,,229,1007.08,
2024-10-12T19:31:39,121,,,,,,,
2024-10-12T19:31:41,,,688,49,19.34,,,
2024-10-12T19:31:43,,65,,,,212,1007.06,62
2024-10-12T19:36:34,,,708,49,19.23,,,
2024-10-12T19:36:36,,,,,,229,1007.08,
2024-10-12T19:41:38,,,724,49.1,19.11,,,
2024-10-12T19:41:40,,62,,,,229,1007.12,62
2024-10-12T19:46:35,,,700,49.29,19.1,,,
2024-10-12T19:46:37,,,,,,236,1007.06,
2024-10-12T19:51:39,121,,,,,,,
2024-10-12T19:51:41,,,684,49.31,19.23,,,
2024-10-12T19:51:43,,58,,,,232,1007.04,55
2024-10-12T19:56:34,,,715,49.54,19.22,,,
2024-10-12T19:56:36,,,,,,208,1007.04,
2024-10-12T20:01:38,,,726,49.52,19.23,,,
2024-10-12T20:01:40,,61,,,,215,1007.02,61
2024-10-12T20:06:34,,,686,49.67,19.09,,,
2024-10-12T20:06:36,,,,,,212,1007.04,
2024-10-12T20:11:38,121,,,,,,,
2024-10-12T20:11:40,,,667,49.75,19.1,,,
2024-10-12T20:11:42,,59,,,,212,1007,54
2024-10-12T20:16:34,,,662,49.72,19.07,,,
2024-10-12T20:16:36,,,,,,250,1006.98,
2024-10-12T20:21:39,,,663,49.86,18.98,,,
2024-10-12T20:21:41,,56,,,,215,1007,56
2024-10-12T20:26:34,,,707,49.89,18.91,,,
2024-10-12T20:26:36,,,,,,242,1006.98,
2024-10-12T20:31:38,122,,,,,,,
2024-10-12T20:31:40,,,703,49.93,19.04,,,
2024-10-12T20:31:42,,51,,,,212,1006.9,51
2024-10-12T20:36:36,,,683,50.05,19,,,
2024-10-12T20:36:38,,,,,,215,1006.88,
2024-10-12T20:41:39,,,676,50.15,18.95,,,
2024-10-12T20:41:41,,49,,,,212,1006.96,49
2024-10-12T20:46:35,,,671,50.1,18.86,,,
2024-10-12T20:46:37,,,,,,208,1006.84,
2024-10-12T20:51:40,122,,,,,,,
2024-10-12T20:51:42,,,689,50.26,18.91,,,
2024-10-12T20:51:44,,51,,,,225,1006.82,51
2024-10-12T20:56:35,,,696,50.31,18.88,,,
2024-10-12T20:56:37,,,,,,232,1006.96,
2024-10-12T21:01:39,,,693,50.5,18.88,,,
2024-10-12T21:01:41,,47,,,,205,1006.84,47
2024-10-12T21:06:35,,,686,50.56,18.66,,,
2024-10-12T21:06:38,,,,,,259,1006.84,
2024-10-12T21:11:39,122,,,,,,,
2024-10-12T21:11:41,,,692,50.54,18.85,,,
2024-10-12T21:11:43,,48,,,,208,1006.86,46
2024-10-12T21:16:35,,,688,50.74,18.98,,,
2024-10-12T21:16:37,,,,,,212,1006.78,
2024-10-12T21:21:39,,,653,50.84,18.85,,,
2024-10-12T21:21:41,,41,,,,208,1006.82,41
2024-10-12T21:26:35,,,638,50.83,18.91,,,
2024-10-12T21:26:37,,,,,,198,1006.82,
2024-10-12T21:31:39,120,,,,,,,
2024-10-12T21:31:41,,,641,50.83,18.85,,,
2024-10-12T21:31:43,,43,,,,187,1006.76,43
2024-10-12T21:36:36,,,649,50.84,18.85,,,
2024-10-12T21:36:38,,,,,,219,1006.76,
2024-10-12T21:41:40,,,653,50.86,18.73,,,
2024-10-12T21:41:42,,42,,,,198,1006.68,42
2024-10-12T21:46:35,,,642,50.9,18.85,,,
2024-10-12T21:46:37,,,,,,195,1006.7,
2024-10-12T21:51:39,120,,,,,,,
2024-10-12T21:51:41,,,637,50.97,18.73,,,
2024-10-12T21:51:43,,39,,,,222,1006.7,39
2024-10-12T21:56:35,,,631,51.03,18.85,,,
2024-10-12T21:56:37,,,,,,191,1006.7,
2024-10-12T22:01:39,,,625,51.01,18.73,,,
2024-10-12T22:01:41,,43,,,,225,1006.74,43
2024-10-12T22:06:35,,,631,51.07,18.67,,,
2024-10-12T22:06:37,,,,,,212,1006.8,
2024-10-12T22:11:40,120,,,,,,,
2024-10-12T22:11:42,,,642,51.04,18.85,,,
2024-10-12T22:11:44,,43,,,,232,1006.72,43
2024-10-12T22:16:35,,,631,51.04,18.61,,,
2024-10-12T22:16:37,,,,,,187,1006.7,
2024-10-12T22:21:39,,,640,51.22,18.61,,,
2024-10-12T22:21:41,,36,,,,201,1006.56,36
2024-10-12T22:26:35,,,646,51.13,18.85,,,
2024-10-12T22:26:37,,,,,,187,1006.64,
2024-10-12T22:31:39,118,,,,,,,
2024-10-12T22:31:41,,,645,51.23,18.85,,,
2024-10-12T22:31:43,,36,,,,201,1006.56,36
2024-10-12T22:36:35,,,639,51.28,18.79,,,
2024-10-12T22:36:37,,,,,,212,1006.52,
2024-10-12T22:41:40,,,626,51.27,18.85,,,
2024-10-12T22:41:42,,34,,,,201,1006.44,34
2024-10-12T22:46:35,,,632,51.33,18.85,,,
2024-10-12T22:46:37,,,,,,170,1006.4,
2024-10-12T22:51:39,118,,,,,,,
2024-10-12T22:51:41,,,638,51.28,18.73,,,
2024-10-12T22:51:43,,36,,,,205,1006.38,36
2024-10-12T22:56:35,,,649,51.4,18.73,,,
2024-10-12T22:56:37,,,,,,178,1006.26,
2024-10-12T23:01:39,,,667,51.42,18.73,,,
2024-10-12T23:01:41,,33,,,,178,1006.26,33
2024-10-12T23:06:35,,,666,51.47,18.74,,,
2024-10-12T23:06:37,,,,,,174,1006.14,
2024-10-12T23:11:39,118,,,,,,,
2024-10-12T23:11:41,,,627,51.54,18.61,,,
2024-10-12T23:11:43,,31,,,,169,1006.1,30
2024-10-12T23:16:36,,,635,51.46,18.75,,,
2024-10-12T23:16:38,,,,,,174,1006.1,
2024-10-12T23:21:40,,,649,51.54,18.85,,,
2024-10-12T23:21:42,,31,,,,181,1006.06,31
2024-10-12T23:26:36,,,623,51.49,18.73,,,
2024-10-12T23:26:38,,,,,,169,1006.1,
2024-10-12T23:31:41,116,,,,,,,
2024-10-12T23:31:43,,,610,51.67,18.65,,,
2024-10-12T23:31:45,,30,,,,169,1006.1,29
2024-10-12T23:36:35,,,619,51.69,18.72,,,
2024-10-12T23:36:37,,,,,,178,1006,
2024-10-12T23:41:39,,,632,51.73,18.85,,,
2024-10-12T23:41:41,,29,,,,165,1005.98,29
2024-10-12T23:46:35,,,610,51.73,18.73,,,
2024-10-12T23:46:37,,,,,,176,1005.92,
2024-10-12T23:51:39,116,,,,,,,
2024-10-12T23:51:41,,,618,51.71,18.61,,,
2024-10-12T23:51:43,,31,,,,170,1005.88,30
2024-10-12T23:56:36,,,643,51.73,18.85,,,
2024-10-12T23:56:38,,,,,,161,1005.88,
2024-10-13T00:01:41,,,637,51.83,18.61,,,
2024-10-13T00:01:43,,27,,,,163,1005.8,26
2024-10-13T00:06:36,,,651,51.84,18.61,,,
2024-10-13T00:06:38,,,,,,153,1005.8,
2024-10-13T00:11:40,116,,,,,,,
2024-10-13T00:11:42,,,660,52.08,18.61,,,
2024-10-13T00:11:44,,26,,,,176,1005.78,25
2024-10-13T00:16:36,,,639,52.12,18.63,,,
2024-10-13T00:16:38,,,,,,181,1005.74,
2024-10-13T00:21:40,,,645,52.28,18.73,,,
2024-10-13T00:21:42,,26,,,,208,1005.76,26
2024-10-13T00:26:36,,,654,52.31,18.7,,,
2024-10-13T00:26:38,,,,,,169,1005.74,
2024-10-13T00:31:41,116,,,,,,,
2024-10-13T00:31:43,,,662,52.31,18.61,,,
2024-10-13T00:31:45,,31,,,,165,1005.7,29
2024-10-13T00:36:36,,,652,52.41,18.66,,,
2024-10-13T00:36:38,,,,,,198,1005.72,
2024-10-13T00:41:40,,,631,52.54,18.61,,,
2024-10-13T00:41:42,,25,,,,195,1005.7,25
2024-10-13T00:46:36,,,679,52.57,18.85,,,
2024-10-13T00:46:38,,,,,,178,1005.66,
2024-10-13T00:51:40,116,,,,,,,
2024-10-13T00:51:42,,,697,52.65,18.61,,,
2024-10-13T00:51:44,,26,,,,172,1005.6,26
2024-10-13T00:56:36,,,686,52.73,18.59,,,
2024-10-13T00:56:38,,,,,,172,1005.54,
2024-10-13T01:01:40,,,699,52.74,18.73,,,
2024-10-13T01:01:42,,24,,,,187,1005.54,24
2024-10-13T01:06:36,,,697,52.74,18.41,,,
2024-10-13T01:06:38,,,,,,195,1005.48,
2024-10-13T01:11:40,116,,,,,,,
2024-10-13T01:11:42,,,695,52.78,18.61,,,
2024-10-13T01:11:44,,24,,,,184,1005.36,24
2024-10-13T01:16:36,,,704,52.92,18.55,,,
2024-10-13T01:16:38,,,,,,181,1005.34,
2024-10-13T01:21:40,,,700,53.12,18.61,,,
2024-10-13T01:21:42,,24,,,,172,1005.22,24
2024-10-13T01:26:36,,,694,53.27,18.61,,,
2024-10-13T01:26:38,,,,,,181,1005.16,
2024-10-13T01:31:40,116,,,,,,,
2024-10-13T01:31:42,,,717,53.34,18.47,,,
2024-10-13T01:31:44,,21,,,,181,1005.2,21
2024-10-13T01:36:35,,,738,53.45,18.61,,,
2024-10-13T01:36:37,,,,,,178,1005.12,
2024-10-13T01:41:40,,,750,53.42,18.42,,,
2024-10-13T01:41:42,,21,,,,163,1005.08,21
2024-10-13T01:46:36,,,752,53.61,18.63,,,
2024-10-13T01:46:38,,,,,,172,1005.06,
2024-10-13T01:51:41,116,,,,,,,
2024-10-13T01:51:43,,,768,53.66,18.47,,,
2024-10-13T01:51:45,,25,,,,178,1005.06,25
2024-10-13T01:56:37,,,770,53.75,18.61,,,
2024-10-13T01:56:39,,,,,,208,1004.94,
2024-10-13T02:01:41,,,751,53.79,18.55,,,
2024-10-13T02:01:43,,19,,,,178,1004.96,19
2024-10-13T02:06:35,,,754,53.8,18.61,,,
2024-10-13T02:06:37,,,,,,172,1004.92,
2024-10-13T02:11:40,116,,,,,,,
2024-10-13T02:11:42,,,747,53.8,18.61,,,
2024-10-13T02:11:44,,21,,,,181,1004.84,21
2024-10-13T02:16:36,,,742,53.89,18.47,,,
2024-10-13T02:16:38,,,,,,172,1004.76,
2024-10-13T02:21:40,,,755,53.89,18.47,,,
2024-10-13T02:21:42,,18,,,,172,1004.74,18
2024-10-13T02:26:36,,,787,54.08,18.61,,,
2024-10-13T02:26:38,,,,,,187,1004.7,
2024-10-13T02:31:40,114,,,,,,,
2024-10-13T02:31:42,,,796,54.13,18.41,,,
2024-10-13T02:31:44,,19,,,,163,1004.68,18
2024-10-13T02:36:36,,,751,54.07,18.41,,,
2024-10-13T02:36:38,,,,,,195,1004.62,
2024-10-13T02:41:40,,,743,54.3,18.36,,,
2024-10-13T02:41:42,,18,,,,236,1004.6,17
2024-10-13T02:46:36,,,772,54.3,18.36,,,
2024-10-13T02:46:38,,,,,,246,1004.58,
2024-10-13T02:51:40,114,,,,,,,
2024-10-13T02:51:42,,,769,54.23,18.4,,,
2024-10-13T02:51:44,,15,,,,212,1004.5,15
2024-10-13T02:56:35,,,759,54.26,18.36,,,
2024-10-13T02:56:37,,,,,,229,1004.46,
2024-10-13T03:01:40,,,762,54.3,18.36,,,
2024-10-13T03:01:42,,13,,,,184,1004.48,13
2024-10-13T03:06:36,,,743,54.35,18.36,,,
2024-10-13T03:06:38,,,,,,191,1004.36,
2024-10-13T03:11:41,114,,,,,,,
2024-10-13T03:11:43,,,740,54.36,18.47,,,
2024-10-13T03:11:45,,14,,,,198,1004.3,14
2024-10-13T03:16:38,,,770,54.5,18.36,,,
2024-10-13T03:16:40,,,,,,201,1004.3,
2024-10-13T03:21:42,,,758,54.48,18.16,,,
2024-10-13T03:21:44,,11,,,,181,1004.2,11
2024-10-13T03:26:36,,,784,54.54,18.36,,,
2024-10-13T03:26:38,,,,,,176,1004.2,
2024-10-13T03:31:41,111,,,,,,,
2024-10-13T03:31:43,,,765,54.64,18.25,,,
2024-10-13T03:31:45,,12,,,,191,1004.26,12
2024-10-13T03:36:37,,,735,54.59,18.23,,,
2024-10-13T03:36:39,,,,,,166,1004.26,
2024-10-13T03:41:41,,,756,54.72,18.23,,,
2024-10-13T03:41:43,,13,,,,172,1004.22,13
2024-10-13T03:46:37,,,746,54.72,18.36,,,
2024-10-13T03:46:39,,,,,,174,1004.26,
2024-10-13T03:51:41,111,,,,,,,
2024-10-13T03:51:43,,,730,54.61,18.11,,,
2024-10-13T03:51:45,,12,,,,170,1004.22,12
2024-10-13T03:56:38,,,729,54.76,18.23,,,
2024-10-13T03:56:40,,,,,,184,1004.14,
2024-10-13T04:01:42,,,734,54.79,18.36,,,
2024-10-13T04:01:44,,12,,,,157,1004.14,12
2024-10-13T04:06:37,,,743,54.84,18.23,,,
2024-10-13T04:06:39,,,,,,159,1004.14,
2024-10-13T04:11:41,111,,,,,,,
2024-10-13T04:11:43,,,768,54.88,18.1,,,
2024-10-13T04:11:45,,13,,,,163,1004.04,11
2024-10-13T04:16:36,,,735,54.85,18.11,,,
2024-10-13T04:16:38,,,,,,163,1004.06,
2024-10-13T04:21:41,,,721,54.96,18.05,,,
2024-10-13T04:21:43,,9,,,,144,1004,8
2024-10-13T04:26:38,,,736,54.9,18.09,,,
2024-10-13T04:26:40,,,,,,152,1003.96,
2024-10-13T04:31:42,133,,,,,,,
2024-10-13T04:31:44,,,755,54.83,18.1,,,
2024-10-13T04:31:46,,12,,,,161,1003.96,12
2024-10-13T04:36:37,,,740,54.96,18.04,,,
2024-10-13T04:36:39,,,,,,153,1003.94,
2024-10-13T04:41:41,,,729,55.04,17.91,,,
2024-10-13T04:41:43,,10,,,,133,1003.92,10
2024-10-13T04:46:36,,,769,54.95,17.98,,,
2024-10-13T04:46:38,,,,,,146,1003.9,
2024-10-13T04:51:41,133,,,,,,,
2024-10-13T04:51:43,,,768,55.03,17.97,,,
2024-10-13T04:51:45,,10,,,,146,1003.86,10
2024-10-13T04:56:37,,,766,54.91,17.86,,,
2024-10-13T04:56:39,,,,,,136,1003.8,
2024-10-13T05:01:40,,,753,54.98,17.91,,,
2024-10-13T05:01:42,,10,,,,133,1003.76,10
2024-10-13T05:06:37,,,729,55.01,17.86,,,
2024-10-13T05:06:39,,,,,,150,1003.7,
2024-10-13T05:11:41,133,,,,,,,
2024-10-13T05:11:43,,,754,55.12,17.86,,,
2024-10-13T05:11:45,,10,,,,146,1003.72,10
2024-10-13T05:16:36,,,772,55.21,17.86,,,
2024-10-13T05:16:38,,,,,,148,1003.7,
2024-10-13T05:21:41,,,747,55.26,17.86,,,
2024-10-13T05:21:43,,9,,,,133,1003.7,8
2024-10-13T05:26:37,,,763,55.23,17.86,,,
2024-10-13T05:26:39,,,,,,155,1003.74,
2024-10-13T05:31:41,131,,,,,,,
2024-10-13T05:31:43,,,773,55.3,17.83,,,
2024-10-13T05:31:45,,9,,,,142,1003.78,8
2024-10-13T05:36:36,,,779,55.33,17.86,,,
2024-10-13T05:36:38,,,,,,140,1003.8,
2024-10-13T05:41:41,,,796,55.31,17.74,,,
2024-10-13T05:41:43,,11,,,,131,1003.78,11
2024-10-13T05:46:36,,,754,55.42,17.86,,,
2024-10-13T05:46:38,,,,,,136,1003.9,
2024-10-13T05:51:41,131,,,,,,,
2024-10-13T05:51:43,,,768,55.49,17.86,,,
2024-10-13T05:51:45,,10,,,,133,1003.92,10
2024-10-13T05:56:37,,,765,55.48,17.74,,,
2024-10-13T05:56:39,,,,,,135,1003.94,
2024-10-13T06:01:41,,,729,55.48,17.61,,,
2024-10-13T06:01:43,,12,,,,146,1004,11
2024-10-13T06:06:36,,,730,55.45,17.74,,,
2024-10-13T06:06:38,,,,,,131,1004.02,
2024-10-13T06:11:41,131,,,,,,,
2024-10-13T06:11:43,,,750,55.49,17.55,,,
2024-10-13T06:11:45,,10,,,,131,1004.02,10
2024-10-13T06:16:37,,,777,55.53,17.74,,,
2024-10-13T06:16:39,,,,,,140,1004.02,
2024-10-13T06:21:40,,,743,55.59,17.61,,,
2024-10-13T06:21:42,,8,,,,131,1004.02,8
2024-10-13T06:26:37,,,750,55.57,17.48,,,
2024-10-13T06:26:39,,,,,,125,1003.94,
2024-10-13T06:31:41,122,,,,,,,
2024-10-13T06:31:43,,,785,55.69,17.61,,,
2024-10-13T06:31:45,,8,,,,123,1003.96,8
2024-10-13T06:36:37,,,805,55.64,17.61,,,
2024-10-13T06:36:39,,,,,,125,1004,
2024-10-13T06:41:42,,,809,55.84,17.61,,,
2024-10-13T06:41:44,,10,,,,125,1004.06,10
2024-10-13T06:46:38,,,803,55.76,17.61,,,
2024-10-13T06:46:40,,,,,,133,1004.06,
2024-10-13T06:51:42,122,,,,,,,
2024-10-13T06:51:44,,,785,55.73,17.63,,,
2024-10-13T06:51:46,,8,,,,125,1004.12,8
2024-10-13T06:56:37,,,771,55.8,17.56,,,
2024-10-13T06:56:39,,,,,,106,1004.1,
2024-10-13T07:01:42,,,766,56.01,17.38,,,
2024-10-13T07:01:44,,8,,,,114,1004.12,8
2024-10-13T07:06:37,,,759,55.87,17.42,,,
2024-10-13T07:06:39,,,,,,125,1004.2,
2024-10-13T07:11:42,122,,,,,,,
2024-10-13T07:11:44,,,768,55.94,17.61,,,
2024-10-13T07:11:46,,9,,,,131,1004.3,9
2024-10-13T07:16:38,,,795,55.92,17.42,,,
2024-10-13T07:16:40,,,,,,110,1004.38,
2024-10-13T07:21:42,,,794,55.94,17.35,,,
2024-10-13T07:21:44,,8,,,,106,1004.34,8
2024-10-13T07:26:38,,,758,56.03,17.48,,,
2024-10-13T07:26:40,,,,,,129,1004.36,
2024-10-13T07:31:43,126,,,,,,,
2024-10-13T07:31:45,,,746,56.07,17.35,,,
2024-10-13T07:31:47,,7,,,,133,1004.34,7
2024-10-13T07:36:39,,,749,56.05,17.42,,,
2024-10-13T07:36:41,,,,,,125,1004.32,
2024-10-13T07:41:42,,,784,56.01,17.42,,,
2024-10-13T07:41:44,,7,,,,106,1004.34,7
2024-10-13T07:46:38,,,806,56.06,17.48,,,
2024-10-13T07:46:40,,,,,,105,1004.42,
2024-10-13T07:51:42,126,,,,,,,
2024-10-13T07:51:44,,,759,55.95,17.49,,,
2024-10-13T07:51:46,,7,,,,123,1004.46,7
